epoch,lr-Adam/background,lr-Adam/geometry,step,train/grad_norm,train/loss_opaque,train/loss_orient,train/loss_sds,train/loss_sparsity,train/max_step,train/min_step,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_sds,train_params/lambda_sparsity
,0.001,0.01,2008,,,,,,,,,,,
0,,,2008,185.3523712158203,0.029173702001571655,0.0236530564725399,17177.75,0.3447313904762268,980.0,20.0,0.0,407.5840148925781,1.0,1.0
,0.001,0.01,2009,,,,,,,,,,,
0,,,2009,30.062992095947266,0.02242015302181244,0.022063348442316055,451.8916931152344,0.2836267948150635,980.0,20.0,0.0,407.7820129394531,1.0,1.0
,0.001,0.01,2010,,,,,,,,,,,
0,,,2010,267.58087158203125,0.051648035645484924,0.022833237424492836,35799.7578125,0.60953289270401,980.0,20.0,0.0,407.9800109863281,1.0,1.0
,0.001,0.01,2011,,,,,,,,,,,
0,,,2011,136.054931640625,0.04288579896092415,0.02517956867814064,9255.4716796875,0.467751681804657,980.0,20.0,0.0,408.1780090332031,1.0,1.0
,0.001,0.01,2012,,,,,,,,,,,
0,,,2012,172.1518096923828,0.03556918352842331,0.02476486749947071,14818.1220703125,0.6705119609832764,980.0,20.0,0.0,408.3760070800781,1.0,1.0
,0.001,0.01,2013,,,,,,,,,,,
0,,,2013,332.2518005371094,0.024599015712738037,0.02444007247686386,55195.6328125,0.43516871333122253,980.0,20.0,0.0,408.5740051269531,1.0,1.0
,0.001,0.01,2014,,,,,,,,,,,
0,,,2014,156.58444213867188,0.028510868549346924,0.023817704990506172,12259.34375,0.35239869356155396,980.0,20.0,0.0,408.7720031738281,1.0,1.0
,0.001,0.01,2015,,,,,,,,,,,
0,,,2015,317.2248840332031,0.04403327405452728,0.025506192818284035,50315.8125,0.6064603924751282,980.0,20.0,0.0,408.9700012207031,1.0,1.0
,0.001,0.01,2016,,,,,,,,,,,
0,,,2016,291.80072021484375,0.0384182408452034,0.02845548465847969,42573.83203125,0.6859103441238403,980.0,20.0,0.0,409.1679992675781,1.0,1.0
,0.001,0.01,2017,,,,,,,,,,,
0,,,2017,19.68010711669922,0.03749722242355347,0.027419911697506905,193.65330505371094,0.7086484432220459,980.0,20.0,0.0,409.3659973144531,1.0,1.0
,0.001,0.01,2018,,,,,,,,,,,
0,,,2018,114.15287017822266,0.030923984944820404,0.024361617863178253,6515.4384765625,0.4008862376213074,980.0,20.0,0.0,409.5639953613281,1.0,1.0
,0.001,0.01,2019,,,,,,,,,,,
0,,,2019,227.26480102539062,0.0266961008310318,0.02278156951069832,25824.64453125,0.5354493856430054,980.0,20.0,0.0,409.7619934082031,1.0,1.0
,0.001,0.01,2020,,,,,,,,,,,
0,,,2020,180.8112030029297,0.027653586119413376,0.026069557294249535,16346.345703125,0.5111019611358643,980.0,20.0,0.0,409.9599914550781,1.0,1.0
,0.001,0.01,2021,,,,,,,,,,,
0,,,2021,39.803794860839844,0.05299723148345947,0.025974752381443977,792.1710815429688,0.8268060684204102,980.0,20.0,0.0,410.1579895019531,1.0,1.0
,0.001,0.01,2022,,,,,,,,,,,
0,,,2022,35.180885314941406,0.06314632296562195,0.029012808576226234,618.8474731445312,0.7215673923492432,980.0,20.0,0.0,410.3559875488281,1.0,1.0
,0.001,0.01,2023,,,,,,,,,,,
0,,,2023,143.2084503173828,0.0357898473739624,0.01859535276889801,10254.330078125,0.8105406165122986,980.0,20.0,0.0,410.5539855957031,1.0,1.0
,0.001,0.01,2024,,,,,,,,,,,
0,,,2024,128.2645263671875,0.03373701125383377,0.024145467206835747,8225.8935546875,0.9292581081390381,980.0,20.0,0.0,410.75201416015625,1.0,1.0
,0.001,0.01,2025,,,,,,,,,,,
0,,,2025,155.40872192382812,0.03067413717508316,0.025296971201896667,12075.93359375,0.35461798310279846,980.0,20.0,0.0,410.95001220703125,1.0,1.0
,0.001,0.01,2026,,,,,,,,,,,
0,,,2026,90.67475891113281,0.03179529309272766,0.030481526628136635,4110.9560546875,0.36234694719314575,980.0,20.0,0.0,411.14801025390625,1.0,1.0
,0.001,0.01,2027,,,,,,,,,,,
0,,,2027,263.3076477050781,0.0369747057557106,0.02253812551498413,34665.4609375,0.44680628180503845,980.0,20.0,0.0,411.34600830078125,1.0,1.0
,0.001,0.01,2028,,,,,,,,,,,
0,,,2028,27.097007751464844,0.024599753320217133,0.027496563270688057,367.1239318847656,0.30815935134887695,980.0,20.0,0.0,411.54400634765625,1.0,1.0
,0.001,0.01,2029,,,,,,,,,,,
0,,,2029,259.985595703125,0.03869263082742691,0.0330997034907341,33796.2578125,0.44174641370773315,980.0,20.0,0.0,411.74200439453125,1.0,1.0
,0.001,0.01,2030,,,,,,,,,,,
0,,,2030,18.75156021118164,0.03768029063940048,0.018127435818314552,175.81051635742188,0.5986202955245972,980.0,20.0,0.0,411.94000244140625,1.0,1.0
,0.001,0.01,2031,,,,,,,,,,,
0,,,2031,184.01150512695312,0.06101588159799576,0.029058272019028664,16930.1171875,0.7910382151603699,980.0,20.0,0.0,412.13800048828125,1.0,1.0
,0.001,0.01,2032,,,,,,,,,,,
0,,,2032,117.31755065917969,0.049713850021362305,0.02760983444750309,6881.7041015625,0.7672030329704285,980.0,20.0,0.0,412.33599853515625,1.0,1.0
,0.001,0.01,2033,,,,,,,,,,,
0,,,2033,13.4984130859375,0.03228674456477165,0.02797900326550007,91.10357666015625,0.35723358392715454,980.0,20.0,0.0,412.53399658203125,1.0,1.0
,0.001,0.01,2034,,,,,,,,,,,
0,,,2034,182.66110229492188,0.0361989289522171,0.02761641889810562,16682.5390625,0.45652562379837036,980.0,20.0,0.0,412.73199462890625,1.0,1.0
,0.001,0.01,2035,,,,,,,,,,,
0,,,2035,354.5718688964844,0.03728379309177399,0.028039269149303436,62860.609375,0.6446741819381714,980.0,20.0,0.0,412.92999267578125,1.0,1.0
,0.001,0.01,2036,,,,,,,,,,,
0,,,2036,41.548126220703125,0.031115900725126266,0.028273776173591614,863.1234130859375,0.3533020615577698,980.0,20.0,0.0,413.12799072265625,1.0,1.0
,0.001,0.01,2037,,,,,,,,,,,
0,,,2037,168.46751403808594,0.037376683205366135,0.028868848457932472,14190.650390625,0.4514605402946472,980.0,20.0,0.0,413.32598876953125,1.0,1.0
,0.001,0.01,2038,,,,,,,,,,,
0,,,2038,173.63754272460938,0.03427834063768387,0.028740914538502693,15074.998046875,0.3609282076358795,980.0,20.0,0.0,413.52398681640625,1.0,1.0
,0.001,0.01,2039,,,,,,,,,,,
0,,,2039,187.7668914794922,0.028259653598070145,0.028376895934343338,17628.203125,0.3388102650642395,980.0,20.0,0.0,413.72198486328125,1.0,1.0
,0.001,0.01,2040,,,,,,,,,,,
0,,,2040,130.73020935058594,0.047389961779117584,0.02390260063111782,8545.193359375,0.7844234704971313,980.0,20.0,0.0,413.9200134277344,1.0,1.0
,0.001,0.01,2041,,,,,,,,,,,
0,,,2041,269.0408935546875,0.04970195144414902,0.030870845541357994,36191.5,0.48333460092544556,980.0,20.0,0.0,414.1180114746094,1.0,1.0
,0.001,0.01,2042,,,,,,,,,,,
0,,,2042,23.7567081451416,0.03965438902378082,0.02771005779504776,282.19061279296875,0.7280411124229431,980.0,20.0,0.0,414.3160095214844,1.0,1.0
,0.001,0.01,2043,,,,,,,,,,,
0,,,2043,94.2983169555664,0.03520668298006058,0.03008095733821392,4446.0859375,0.38237693905830383,980.0,20.0,0.0,414.5140075683594,1.0,1.0
,0.001,0.01,2044,,,,,,,,,,,
0,,,2044,12.336447715759277,0.055696144700050354,0.02844635397195816,76.0939712524414,0.5819070935249329,980.0,20.0,0.0,414.7120056152344,1.0,1.0
,0.001,0.01,2045,,,,,,,,,,,
0,,,2045,71.48003387451172,0.04254208132624626,0.03347912058234215,2554.697509765625,0.4848531484603882,980.0,20.0,0.0,414.9100036621094,1.0,1.0
,0.001,0.01,2046,,,,,,,,,,,
0,,,2046,252.99746704101562,0.046556007117033005,0.030304474756121635,32003.859375,0.510800302028656,980.0,20.0,0.0,415.1080017089844,1.0,1.0
,0.001,0.01,2047,,,,,,,,,,,
0,,,2047,9.980340003967285,0.047928594052791595,0.02320104092359543,49.8035888671875,0.5273903608322144,980.0,20.0,0.0,415.3059997558594,1.0,1.0
,0.001,0.01,2048,,,,,,,,,,,
0,,,2048,87.25656127929688,0.031038323417305946,0.028372270986437798,3806.853759765625,0.35209083557128906,980.0,20.0,0.0,415.5039978027344,1.0,1.0
,0.001,0.01,2049,,,,,,,,,,,
0,,,2049,8.691431999206543,0.03414151817560196,0.030649419873952866,37.77049255371094,0.3811585605144501,980.0,20.0,0.0,415.7019958496094,1.0,1.0
,0.001,0.01,2050,,,,,,,,,,,
0,,,2050,178.3218994140625,0.03425343334674835,0.029986439272761345,15899.349609375,0.41433921456336975,980.0,20.0,0.0,415.8999938964844,1.0,1.0
,0.001,0.01,2051,,,,,,,,,,,
0,,,2051,367.4328308105469,0.02715824544429779,0.029955830425024033,67503.4375,0.3336365222930908,980.0,20.0,0.0,416.0979919433594,1.0,1.0
,0.001,0.01,2052,,,,,,,,,,,
0,,,2052,221.78587341308594,0.03975041210651398,0.027306145057082176,24594.48828125,0.4956548810005188,980.0,20.0,0.0,416.2959899902344,1.0,1.0
,0.001,0.01,2053,,,,,,,,,,,
0,,,2053,228.70860290527344,0.04655926674604416,0.029186569154262543,26153.8125,0.6282371878623962,980.0,20.0,0.0,416.4939880371094,1.0,1.0
,0.001,0.01,2054,,,,,,,,,,,
0,,,2054,299.975830078125,0.028001312166452408,0.029863763600587845,44992.74609375,0.320553183555603,980.0,20.0,0.0,416.6919860839844,1.0,1.0
,0.001,0.01,2055,,,,,,,,,,,
0,,,2055,54.04494094848633,0.02117740735411644,0.029316790401935577,1460.4278564453125,0.2788394093513489,980.0,20.0,0.0,416.8900146484375,1.0,1.0
,0.001,0.01,2056,,,,,,,,,,,
0,,,2056,326.4197692871094,0.03909355401992798,0.032763127237558365,53274.9375,0.6383330225944519,980.0,20.0,0.0,417.0880126953125,1.0,1.0
,0.001,0.01,2057,,,,,,,,,,,
0,,,2057,13.269954681396484,0.047536954283714294,0.028418760746717453,88.04585266113281,0.5119760632514954,980.0,20.0,0.0,417.2860107421875,1.0,1.0
,0.001,0.01,2058,,,,,,,,,,,
0,,,2058,230.47543334960938,0.04311222583055496,0.027870342135429382,26559.4609375,0.5063079595565796,980.0,20.0,0.0,417.4840087890625,1.0,1.0
,0.001,0.01,2059,,,,,,,,,,,
0,,,2059,3.6429107189178467,0.02571258507668972,0.024022389203310013,6.635398864746094,0.4405045509338379,980.0,20.0,0.0,417.6820068359375,1.0,1.0
,0.001,0.01,2060,,,,,,,,,,,
0,,,2060,172.5731201171875,0.0460461750626564,0.03422990068793297,14890.7412109375,0.5419108867645264,980.0,20.0,0.0,417.8800048828125,1.0,1.0
,0.001,0.01,2061,,,,,,,,,,,
0,,,2061,327.6532897949219,0.046561624854803085,0.02889925055205822,53678.3359375,0.4834308624267578,980.0,20.0,0.0,418.0780029296875,1.0,1.0
,0.001,0.01,2062,,,,,,,,,,,
0,,,2062,20.71958351135254,0.04499794542789459,0.026740223169326782,214.65057373046875,0.6117510795593262,980.0,20.0,0.0,418.2760009765625,1.0,1.0
,0.001,0.01,2063,,,,,,,,,,,
0,,,2063,117.90164947509766,0.031148452311754227,0.03263387456536293,6950.3994140625,0.3495522737503052,980.0,20.0,0.0,418.4739990234375,1.0,1.0
,0.001,0.01,2064,,,,,,,,,,,
0,,,2064,231.46849060058594,0.04033223167061806,0.022044973447918892,26788.83203125,0.5270602703094482,980.0,20.0,0.0,418.6719970703125,1.0,1.0
,0.001,0.01,2065,,,,,,,,,,,
0,,,2065,238.57742309570312,0.05108785629272461,0.031153259798884392,28459.59375,0.5662407875061035,980.0,20.0,0.0,418.8699951171875,1.0,1.0
,0.001,0.01,2066,,,,,,,,,,,
0,,,2066,62.46311950683594,0.0490247905254364,0.036370910704135895,1950.820556640625,0.6129046678543091,980.0,20.0,0.0,419.0679931640625,1.0,1.0
,0.001,0.01,2067,,,,,,,,,,,
0,,,2067,121.9863510131836,0.038554225116968155,0.03476620838046074,7440.33447265625,0.5890249013900757,980.0,20.0,0.0,419.2659912109375,1.0,1.0
,0.001,0.01,2068,,,,,,,,,,,
0,,,2068,19.997905731201172,0.04986461251974106,0.028214141726493835,199.95811462402344,0.5891776084899902,980.0,20.0,0.0,419.4639892578125,1.0,1.0
,0.001,0.01,2069,,,,,,,,,,,
0,,,2069,397.3788146972656,0.04386433959007263,0.025629829615354538,78954.953125,0.5308786630630493,980.0,20.0,0.0,419.6619873046875,1.0,1.0
,0.001,0.01,2070,,,,,,,,,,,
0,,,2070,122.08706665039062,0.02008356899023056,0.027125665917992592,7452.6259765625,0.25720614194869995,980.0,20.0,0.0,419.8599853515625,1.0,1.0
,0.001,0.01,2071,,,,,,,,,,,
0,,,2071,102.91094207763672,0.039074305444955826,0.03017505444586277,5295.3310546875,0.6246205568313599,980.0,20.0,0.0,420.0580139160156,1.0,1.0
,0.001,0.01,2072,,,,,,,,,,,
0,,,2072,97.61290740966797,0.03223196417093277,0.03676145523786545,4764.1396484375,0.669203519821167,980.0,20.0,0.0,420.2560119628906,1.0,1.0
,0.001,0.01,2073,,,,,,,,,,,
0,,,2073,208.40411376953125,0.03290702402591705,0.02599427103996277,21716.138671875,0.8025659322738647,980.0,20.0,0.0,420.4540100097656,1.0,1.0
,0.001,0.01,2074,,,,,,,,,,,
0,,,2074,68.50114440917969,0.029366642236709595,0.023761020973324776,2346.20361328125,0.49785739183425903,980.0,20.0,0.0,420.6520080566406,1.0,1.0
,0.001,0.01,2075,,,,,,,,,,,
0,,,2075,213.22805786132812,0.030217882245779037,0.024118348956108093,22733.103515625,0.34778404235839844,980.0,20.0,0.0,420.8500061035156,1.0,1.0
,0.001,0.01,2076,,,,,,,,,,,
0,,,2076,237.09132385253906,0.035265907645225525,0.02469838596880436,28106.146484375,0.41880929470062256,980.0,20.0,0.0,421.0480041503906,1.0,1.0
,0.001,0.01,2077,,,,,,,,,,,
0,,,2077,62.26165008544922,0.0235084667801857,0.030823541805148125,1938.256591796875,0.3673953413963318,980.0,20.0,0.0,421.2460021972656,1.0,1.0
,0.001,0.01,2078,,,,,,,,,,,
0,,,2078,210.48208618164062,0.058429233729839325,0.025552550330758095,22151.35546875,0.7855038642883301,980.0,20.0,0.0,421.4440002441406,1.0,1.0
,0.001,0.01,2079,,,,,,,,,,,
0,,,2079,69.72561645507812,0.024475673213601112,0.027557099238038063,2430.83056640625,0.30608195066452026,980.0,20.0,0.0,421.6419982910156,1.0,1.0
,0.001,0.01,2080,,,,,,,,,,,
0,,,2080,112.1469955444336,0.037175871431827545,0.03018883429467678,6288.474609375,0.5571196675300598,980.0,20.0,0.0,421.8399963378906,1.0,1.0
,0.001,0.01,2081,,,,,,,,,,,
0,,,2081,3.3623530864715576,0.030076757073402405,0.028007125481963158,5.652708530426025,0.35544052720069885,980.0,20.0,0.0,422.0379943847656,1.0,1.0
,0.001,0.01,2082,,,,,,,,,,,
0,,,2082,66.37091064453125,0.032023824751377106,0.035360950976610184,2202.548828125,0.37349843978881836,980.0,20.0,0.0,422.2359924316406,1.0,1.0
,0.001,0.01,2083,,,,,,,,,,,
0,,,2083,124.50651550292969,0.036659177392721176,0.04571112245321274,7750.9365234375,0.5963819622993469,980.0,20.0,0.0,422.4339904785156,1.0,1.0
,0.001,0.01,2084,,,,,,,,,,,
0,,,2084,231.41184997558594,0.048090577125549316,0.031102625653147697,26775.720703125,0.5290234684944153,980.0,20.0,0.0,422.6319885253906,1.0,1.0
,0.001,0.01,2085,,,,,,,,,,,
0,,,2085,249.80455017089844,0.03202070668339729,0.0277140811085701,31201.15625,0.3790547549724579,980.0,20.0,0.0,422.8299865722656,1.0,1.0
,0.001,0.01,2086,,,,,,,,,,,
0,,,2086,183.71212768554688,0.024596648290753365,0.026389552280306816,16875.0703125,0.30205416679382324,980.0,20.0,0.0,423.02801513671875,1.0,1.0
,0.001,0.01,2087,,,,,,,,,,,
0,,,2087,204.26341247558594,0.04344972223043442,0.029882078990340233,20861.76953125,0.512671947479248,980.0,20.0,0.0,423.22601318359375,1.0,1.0
,0.001,0.01,2088,,,,,,,,,,,
0,,,2088,233.614990234375,0.04547252878546715,0.02640271559357643,27287.98046875,0.4958702325820923,980.0,20.0,0.0,423.42401123046875,1.0,1.0
,0.001,0.01,2089,,,,,,,,,,,
0,,,2089,268.2733154296875,0.033841535449028015,0.03057352639734745,35985.2890625,0.4267534613609314,980.0,20.0,0.0,423.62200927734375,1.0,1.0
,0.001,0.01,2090,,,,,,,,,,,
0,,,2090,137.76231384277344,0.04485783725976944,0.02615792118012905,9489.2265625,0.5590922236442566,980.0,20.0,0.0,423.82000732421875,1.0,1.0
,0.001,0.01,2091,,,,,,,,,,,
0,,,2091,229.99588012695312,0.030152160674333572,0.025628816336393356,26449.05078125,0.34716999530792236,980.0,20.0,0.0,424.01800537109375,1.0,1.0
,0.001,0.01,2092,,,,,,,,,,,
0,,,2092,379.58709716796875,0.029871318489313126,0.02800377644598484,72043.1875,0.34944236278533936,980.0,20.0,0.0,424.21600341796875,1.0,1.0
,0.001,0.01,2093,,,,,,,,,,,
0,,,2093,221.7165069580078,0.0327078253030777,0.035473767668008804,24579.103515625,0.5280343294143677,980.0,20.0,0.0,424.41400146484375,1.0,1.0
,0.001,0.01,2094,,,,,,,,,,,
0,,,2094,108.88627624511719,0.040491893887519836,0.028406018391251564,5928.11083984375,0.44664210081100464,980.0,20.0,0.0,424.61199951171875,1.0,1.0
,0.001,0.01,2095,,,,,,,,,,,
0,,,2095,331.449951171875,0.042021796107292175,0.029850738123059273,54929.53515625,0.5392096042633057,980.0,20.0,0.0,424.80999755859375,1.0,1.0
,0.001,0.01,2096,,,,,,,,,,,
0,,,2096,141.20545959472656,0.02488701418042183,0.02905980311334133,9969.490234375,0.2927461266517639,980.0,20.0,0.0,425.00799560546875,1.0,1.0
,0.001,0.01,2097,,,,,,,,,,,
0,,,2097,216.8184051513672,0.03866182640194893,0.03486377000808716,23505.109375,0.41022104024887085,980.0,20.0,0.0,425.20599365234375,1.0,1.0
,0.001,0.01,2098,,,,,,,,,,,
0,,,2098,138.1905059814453,0.054523758590221405,0.034207601100206375,9548.30859375,0.5366203188896179,980.0,20.0,0.0,425.40399169921875,1.0,1.0
,0.001,0.01,2099,,,,,,,,,,,
0,,,2099,23.979312896728516,0.04779810458421707,0.02774987742304802,287.50372314453125,0.7917811870574951,980.0,20.0,0.0,425.60198974609375,1.0,1.0
,0.001,0.01,2100,,,,,,,,,,,
0,,,2100,164.5857391357422,0.04830686002969742,0.02681146375834942,13544.2333984375,0.5186566114425659,980.0,20.0,0.0,425.79998779296875,1.0,1.0
,0.001,0.01,2101,,,,,,,,,,,
0,,,2101,207.61802673339844,0.0566432848572731,0.03478072211146355,21552.62109375,0.6100640892982483,980.0,20.0,0.0,425.99798583984375,1.0,1.0
,0.001,0.01,2102,,,,,,,,,,,
0,,,2102,226.53091430664062,0.02462088130414486,0.02741793915629387,25658.126953125,0.2980591654777527,980.0,20.0,0.0,426.1960144042969,1.0,1.0
,0.001,0.01,2103,,,,,,,,,,,
0,,,2103,7.131956577301025,0.030588002875447273,0.02847093716263771,25.432403564453125,0.3474687933921814,980.0,20.0,0.0,426.3940124511719,1.0,1.0
,0.001,0.01,2104,,,,,,,,,,,
0,,,2104,346.9482421875,0.034473299980163574,0.0354686863720417,60186.5390625,0.3803170919418335,980.0,20.0,0.0,426.5920104980469,1.0,1.0
,0.001,0.01,2105,,,,,,,,,,,
0,,,2105,140.29824829101562,0.02950426936149597,0.030103180557489395,9841.798828125,0.35169529914855957,980.0,20.0,0.0,426.7900085449219,1.0,1.0
,0.001,0.01,2106,,,,,,,,,,,
0,,,2106,273.591796875,0.030848709866404533,0.03359467536211014,37426.2421875,0.3569906949996948,980.0,20.0,0.0,426.9880065917969,1.0,1.0
,0.001,0.01,2107,,,,,,,,,,,
0,,,2107,45.542015075683594,0.04107490926980972,0.030694175511598587,1037.03759765625,0.5324490070343018,980.0,20.0,0.0,427.1860046386719,1.0,1.0
,0.001,0.01,2108,,,,,,,,,,,
0,,,2108,100.96727752685547,0.04608897864818573,0.029048023745417595,5097.1953125,0.5463151335716248,980.0,20.0,0.0,427.3840026855469,1.0,1.0
,0.001,0.01,2109,,,,,,,,,,,
0,,,2109,101.17391204833984,0.025225233286619186,0.027919858694076538,5118.0810546875,0.2953500747680664,980.0,20.0,0.0,427.5820007324219,1.0,1.0
,0.001,0.01,2110,,,,,,,,,,,
0,,,2110,218.0042266845703,0.04939965158700943,0.03471855819225311,23762.921875,0.5575630068778992,980.0,20.0,0.0,427.7799987792969,1.0,1.0
,0.001,0.01,2111,,,,,,,,,,,
0,,,2111,129.38026428222656,0.04722979664802551,0.03685217723250389,8369.6259765625,0.5712621212005615,980.0,20.0,0.0,427.9779968261719,1.0,1.0
,0.001,0.01,2112,,,,,,,,,,,
0,,,2112,74.85655212402344,0.05372295156121254,0.03056234121322632,2801.751953125,0.6988619565963745,980.0,20.0,0.0,428.1759948730469,1.0,1.0
,0.001,0.01,2113,,,,,,,,,,,
0,,,2113,84.6081771850586,0.02877969481050968,0.027830887585878372,3579.27197265625,0.3508583605289459,980.0,20.0,0.0,428.3739929199219,1.0,1.0
,0.001,0.01,2114,,,,,,,,,,,
0,,,2114,122.7691879272461,0.03236711770296097,0.029975295066833496,7536.13720703125,0.3944650888442993,980.0,20.0,0.0,428.5719909667969,1.0,1.0
,0.001,0.01,2115,,,,,,,,,,,
0,,,2115,101.2659683227539,0.028288206085562706,0.03049411252140999,5127.39794921875,0.3415960967540741,980.0,20.0,0.0,428.7699890136719,1.0,1.0
,0.001,0.01,2116,,,,,,,,,,,
0,,,2116,64.66431427001953,0.023023854941129684,0.03359426558017731,2090.736328125,0.2967403531074524,980.0,20.0,0.0,428.9679870605469,1.0,1.0
,0.001,0.01,2117,,,,,,,,,,,
0,,,2117,31.507633209228516,0.0382511168718338,0.0509948693215847,496.365478515625,0.4958144426345825,980.0,20.0,0.0,429.1659851074219,1.0,1.0
,0.001,0.01,2118,,,,,,,,,,,
0,,,2118,134.26222229003906,0.04075182229280472,0.03184118866920471,9013.1728515625,0.5114424228668213,980.0,20.0,0.0,429.364013671875,1.0,1.0
,0.001,0.01,2119,,,,,,,,,,,
0,,,2119,54.20699691772461,0.035829976201057434,0.0376872755587101,1469.19921875,0.41576170921325684,980.0,20.0,0.0,429.56201171875,1.0,1.0
,0.001,0.01,2120,,,,,,,,,,,
0,,,2120,142.74362182617188,0.02608373947441578,0.03278252109885216,10187.87109375,0.3721425235271454,980.0,20.0,0.0,429.760009765625,1.0,1.0
,0.001,0.01,2121,,,,,,,,,,,
0,,,2121,46.076053619384766,0.048575662076473236,0.030158312991261482,1061.5013427734375,0.829454779624939,980.0,20.0,0.0,429.9580078125,1.0,1.0
,0.001,0.01,2122,,,,,,,,,,,
0,,,2122,171.6468505859375,0.025754284113645554,0.025754854083061218,14731.3203125,0.3186657428741455,980.0,20.0,0.0,430.156005859375,1.0,1.0
,0.001,0.01,2123,,,,,,,,,,,
0,,,2123,184.3177947998047,0.056789129972457886,0.03943982347846031,16986.5234375,0.8626426458358765,980.0,20.0,0.0,430.35400390625,1.0,1.0
,0.001,0.01,2124,,,,,,,,,,,
0,,,2124,156.25772094726562,0.0339810848236084,0.029079576954245567,12208.23828125,0.5543994903564453,980.0,20.0,0.0,430.552001953125,1.0,1.0
,0.001,0.01,2125,,,,,,,,,,,
0,,,2125,23.054698944091797,0.027660980820655823,0.026736680418252945,265.7595520019531,0.3412027359008789,980.0,20.0,0.0,430.75,1.0,1.0
,0.001,0.01,2126,,,,,,,,,,,
0,,,2126,351.3417663574219,0.03828319534659386,0.026300881057977676,61720.5234375,0.5130196213722229,980.0,20.0,0.0,430.947998046875,1.0,1.0
,0.001,0.01,2127,,,,,,,,,,,
0,,,2127,177.24815368652344,0.028997672721743584,0.03146497160196304,15708.455078125,0.3494448661804199,980.0,20.0,0.0,431.14599609375,1.0,1.0
,0.001,0.01,2128,,,,,,,,,,,
0,,,2128,100.39735412597656,0.04256574064493179,0.03243636712431908,5039.814453125,0.6809468269348145,980.0,20.0,0.0,431.343994140625,1.0,1.0
,0.001,0.01,2129,,,,,,,,,,,
0,,,2129,59.98509216308594,0.04758801311254501,0.031944699585437775,1799.1055908203125,0.5280023217201233,980.0,20.0,0.0,431.5419921875,1.0,1.0
,0.001,0.01,2130,,,,,,,,,,,
0,,,2130,4.3253607749938965,0.0534796267747879,0.03000897355377674,9.354371070861816,0.671357274055481,980.0,20.0,0.0,431.739990234375,1.0,1.0
,0.001,0.01,2131,,,,,,,,,,,
0,,,2131,5.434330463409424,0.04560345411300659,0.0278325118124485,14.765973091125488,0.605188250541687,980.0,20.0,0.0,431.93798828125,1.0,1.0
,0.001,0.01,2132,,,,,,,,,,,
0,,,2132,69.00115966796875,0.032430559396743774,0.03662477433681488,2380.580078125,0.3642958402633667,980.0,20.0,0.0,432.135986328125,1.0,1.0
,0.001,0.01,2133,,,,,,,,,,,
0,,,2133,250.290771484375,0.03391033411026001,0.025504956021904945,31322.734375,0.3906683325767517,980.0,20.0,0.0,432.3340148925781,1.0,1.0
,0.001,0.01,2134,,,,,,,,,,,
0,,,2134,57.3922119140625,0.032761212438344955,0.03535281494259834,1646.9329833984375,0.6358151435852051,980.0,20.0,0.0,432.5320129394531,1.0,1.0
,0.001,0.01,2135,,,,,,,,,,,
0,,,2135,236.8060302734375,0.03216271102428436,0.02952445112168789,28038.546875,0.5926483273506165,980.0,20.0,0.0,432.7300109863281,1.0,1.0
,0.001,0.01,2136,,,,,,,,,,,
0,,,2136,185.0263214111328,0.04522203654050827,0.03160392865538597,17117.37109375,0.841374397277832,980.0,20.0,0.0,432.9280090332031,1.0,1.0
,0.001,0.01,2137,,,,,,,,,,,
0,,,2137,24.01561164855957,0.029675761237740517,0.035847511142492294,288.37481689453125,0.35529637336730957,980.0,20.0,0.0,433.1260070800781,1.0,1.0
,0.001,0.01,2138,,,,,,,,,,,
0,,,2138,125.58924102783203,0.026549220085144043,0.029222987592220306,7886.3291015625,0.4914928078651428,980.0,20.0,0.0,433.3240051269531,1.0,1.0
,0.001,0.01,2139,,,,,,,,,,,
0,,,2139,7.676822185516357,0.041062131524086,0.030417200177907944,29.4668025970459,0.6816509962081909,980.0,20.0,0.0,433.5220031738281,1.0,1.0
,0.001,0.01,2140,,,,,,,,,,,
0,,,2140,145.63368225097656,0.03655058145523071,0.033698830753564835,10604.583984375,0.4278569221496582,980.0,20.0,0.0,433.7200012207031,1.0,1.0
,0.001,0.01,2141,,,,,,,,,,,
0,,,2141,260.8749694824219,0.029147721827030182,0.029461301863193512,34027.87890625,0.3564983010292053,980.0,20.0,0.0,433.9179992675781,1.0,1.0
,0.001,0.01,2142,,,,,,,,,,,
0,,,2142,84.99690246582031,0.05666114389896393,0.03423871472477913,3612.23681640625,0.6997265219688416,980.0,20.0,0.0,434.1159973144531,1.0,1.0
,0.001,0.01,2143,,,,,,,,,,,
0,,,2143,7.896520137786865,0.03623072803020477,0.031672414392232895,31.177513122558594,0.4721878468990326,980.0,20.0,0.0,434.3139953613281,1.0,1.0
,0.001,0.01,2144,,,,,,,,,,,
0,,,2144,23.109628677368164,0.028025856241583824,0.03020467981696129,267.0274658203125,0.3176702857017517,980.0,20.0,0.0,434.5119934082031,1.0,1.0
,0.001,0.01,2145,,,,,,,,,,,
0,,,2145,16.056556701660156,0.03884473443031311,0.03630051761865616,128.906494140625,0.49555501341819763,980.0,20.0,0.0,434.7099914550781,1.0,1.0
,0.001,0.01,2146,,,,,,,,,,,
